PORTFOLIO,COMPANY_CODE,KEY_DATE,AMOUNT,CURRENCY,FISCAL_YEAR,EXPECTATION_CHANGE,CLASSIFICATION,RISK_TYPE,SHOCK,RISK_CLASS,IMPACT,GROWTH_PERCENT
COMP_1_NL,IND03,31.12.1972,259200,INR,1972,21,A,Stock Prices,0.07,Underwriting Risk,18144,300
COMP_1_NL,IND03,31.12.1972,129600,INR,1972,22,A,Market Volatility,0.25,Underwriting Risk,32400,-4.761904762
COMP_1_NL,IND03,31.12.1972,51840,INR,1972,23,L,Premium&Reserve,0.1,Underwriting Risk,5184,-23.80952381
COMP_2_NL,IND03,31.12.1972,259200,INR,1972,19,A,Equity,-0.15,Underwriting Risk,-38880,-71.42857143
COMP_2_NL,IND03,31.12.1972,129600,INR,1972,20,A,Property,-0.1,Underwriting Risk,-12960,23.80952381
COMP_2_NL,IND03,31.12.1972,129600,INR,1972,21,A,Stock Prices,0.07,Underwriting Risk,9072,-33.33333333
COMP_2_NL,IND03,31.12.1972,64800,INR,1972,22,A,Market Volatility,0.25,Underwriting Risk,16200,-4.761904762
COMP_2_NL,IND03,31.12.1972,25920,INR,1972,23,L,Premium&Reserve,0.1,Underwriting Risk,2592,-23.80952381
COMP_1_L,IND03,31.03.1973,291600,INR,1972,19,L,Mortality,0.2,Underwriting Risk,58320,50
COMP_1_L,IND03,31.03.1973,116640,INR,1972,20,L,Morbidity,-0.3,Underwriting Risk,-34992,-35
COMP_1_L,IND03,31.03.1973,349920,INR,1972,21,L,Longevity,0.2,Underwriting Risk,69984,-25
COMP_1_L,IND03,31.03.1973,87480,INR,1972,22,L,Lapse,-0.2,Underwriting Risk,-17496,-12.5
COMP_1_L,IND03,31.03.1973,262440,INR,1972,23,L,Expense,0.3,Underwriting Risk,78732,237.5
COMP_2_L,IND03,31.03.1973,145800,INR,1972,19,L,Mortality,0.2,Underwriting Risk,29160,50
COMP_2_L,IND03,31.03.1973,58320,INR,1972,20,L,Morbidity,-0.3,Underwriting Risk,-17496,-35
COMP_2_L,IND03,31.03.1973,174960,INR,1972,21,L,Longevity,0.3,Underwriting Risk,52488,68.75
COMP_2_L,IND03,31.03.1973,43740,INR,1972,22,L,Lapse,-0.25,Underwriting Risk,-10935,-40.625
COMP_2_L,IND03,31.03.1973,131220,INR,1972,23,L,Expense,0.05,Underwriting Risk,6561,-43.75
COMP_1_NL,IND03,31.03.1973,583200,INR,1972,19,A,Equity,-0.2,Underwriting Risk,-116640,-50
COMP_1_NL,IND03,31.03.1973,291600,INR,1972,20,A,Property,-0.1,Underwriting Risk,-29160,-12.5
COMP_1_NL,IND03,31.03.1973,291600,INR,1972,21,A,Stock Prices,0.12,Underwriting Risk,34992,92.85714286
COMP_1_NL,IND03,31.03.1973,145800,INR,1972,22,A,Market Volatility,0.2,Underwriting Risk,29160,-10
COMP_1_NL,IND03,31.03.1973,58320,INR,1972,23,L,Premium&Reserve,0.05,Underwriting Risk,2916,-43.75
COMP_2_NL,IND03,31.03.1973,291600,INR,1972,19,A,Equity,-0.2,Underwriting Risk,-58320,-50
COMP_2_NL,IND03,31.03.1973,145800,INR,1972,20,A,Property,-0.05,Underwriting Risk,-7290,43.75
COMP_2_NL,IND03,31.03.1973,145800,INR,1972,21,A,Stock Prices,0.02,Underwriting Risk,2916,-67.85714286
COMP_2_NL,IND03,31.03.1973,72900,INR,1972,22,A,Market Volatility,0.2,Underwriting Risk,14580,-10
COMP_2_NL,IND03,31.03.1973,29160,INR,1972,23,L,Premium&Reserve,0.05,Underwriting Risk,1458,-43.75
COMP_1_L,IND03,30.06.1973,262440,INR,1973,19,L,Mortality,0.1,Underwriting Risk,26244,-55
COMP_1_L,IND03,30.06.1973,104976,INR,1973,20,L,Morbidity,-0.2,Underwriting Risk,-20995.2,40
COMP_1_L,IND03,30.06.1973,314928,INR,1973,21,L,Longevity,0.1,Underwriting Risk,31492.8,-55
COMP_1_L,IND03,30.06.1973,78732,INR,1973,22,L,Lapse,-0.2,Underwriting Risk,-15746.4,10
COMP_1_L,IND03,30.06.1973,236196,INR,1973,23,L,Expense,0.05,Underwriting Risk,11809.8,-85
COMP_2_L,IND03,30.06.1973,131220,INR,1973,19,L,Mortality,0.1,Underwriting Risk,13122,-55
COMP_2_L,IND03,30.06.1973,52488,INR,1973,20,L,Morbidity,-0.2,Underwriting Risk,-10497.6,40
COMP_2_L,IND03,30.06.1973,157464,INR,1973,21,L,Longevity,0.1,Underwriting Risk,15746.4,-70
COMP_2_L,IND03,30.06.1973,39366,INR,1973,22,L,Lapse,-0.15,Underwriting Risk,-5904.9,46
COMP_2_L,IND03,30.06.1973,118098,INR,1973,23,L,Expense,0.15,Underwriting Risk,17714.7,170
COMP_1_NL,IND03,30.06.1973,524880,INR,1973,19,A,Equity,-0.1,Underwriting Risk,-52488,55
COMP_1_NL,IND03,30.06.1973,262440,INR,1973,20,A,Property,-0.1,Underwriting Risk,-26244,10
COMP_1_NL,IND03,30.06.1973,262440,INR,1973,21,A,Stock Prices,0.02,Underwriting Risk,5248.8,-85
COMP_1_NL,IND03,30.06.1973,131220,INR,1973,22,A,Market Volatility,0.3,Underwriting Risk,39366,35
COMP_1_NL,IND03,30.06.1973,52488,INR,1973,23,L,Premium&Reserve,0.15,Underwriting Risk,7873.2,170
COMP_2_NL,IND03,30.06.1973,262440,INR,1973,19,A,Equity,-0.1,Underwriting Risk,-26244,55
COMP_2_NL,IND03,30.06.1973,131220,INR,1973,20,A,Property,-0.15,Underwriting Risk,-19683,-170
COMP_2_NL,IND03,30.06.1973,131220,INR,1973,21,A,Stock Prices,0.12,Underwriting Risk,15746.4,440
COMP_2_NL,IND03,30.06.1973,65610,INR,1973,22,A,Market Volatility,0.3,Underwriting Risk,19683,35
COMP_2_NL,IND03,30.06.1973,26244,INR,1973,23,L,Premium&Reserve,0.15,Underwriting Risk,3936.6,170
COMP_1_L,IND03,30.09.1973,204120,INR,1973,19,L,Mortality,0.15,Underwriting Risk,30618,16.66666667
COMP_1_L,IND03,30.09.1973,81648,INR,1973,20,L,Morbidity,-0.25,Underwriting Risk,-20412,2.777777778
COMP_1_L,IND03,30.09.1973,244944,INR,1973,21,L,Longevity,0.3,Underwriting Risk,73483.2,133.3333333
COMP_1_L,IND03,30.09.1973,61236,INR,1973,22,L,Lapse,-0.2,Underwriting Risk,-12247.2,22.22222222
COMP_1_L,IND03,30.09.1973,183708,INR,1973,23,L,Expense,0.1,Underwriting Risk,18370.8,55.55555556
COMP_2_L,IND03,30.09.1973,102060,INR,1973,19,L,Mortality,0.15,Underwriting Risk,15309,16.66666667
COMP_2_L,IND03,30.09.1973,40824,INR,1973,20,L,Morbidity,-0.25,Underwriting Risk,-10206,2.777777778
COMP_2_L,IND03,30.09.1973,122472,INR,1973,21,L,Longevity,0.2,Underwriting Risk,24494.4,55.55555556
COMP_2_L,IND03,30.09.1973,30618,INR,1973,22,L,Lapse,-0.2,Underwriting Risk,-6123.6,-3.703703704
COMP_2_L,IND03,30.09.1973,91854,INR,1973,23,L,Expense,0.1,Underwriting Risk,9185.4,-48.14814815
COMP_1_NL,IND03,30.09.1973,408240,INR,1973,19,A,Equity,-0.15,Underwriting Risk,-61236,-16.66666667
COMP_1_NL,IND03,30.09.1973,204120,INR,1973,20,A,Property,-0.1,Underwriting Risk,-20412,22.22222222
COMP_1_NL,IND03,30.09.1973,204120,INR,1973,21,A,Stock Prices,0.07,Underwriting Risk,14288.4,172.2222222
COMP_1_NL,IND03,30.09.1973,102060,INR,1973,22,A,Market Volatility,0.25,Underwriting Risk,25515,-35.18518519
COMP_1_NL,IND03,30.09.1973,40824,INR,1973,23,L,Premium&Reserve,0.1,Underwriting Risk,4082.4,-48.14814815
COMP_2_NL,IND03,30.09.1973,204120,INR,1973,19,A,Equity,-0.15,Underwriting Risk,-30618,-16.66666667
COMP_2_NL,IND03,30.09.1973,102060,INR,1973,20,A,Property,-0.1,Underwriting Risk,-10206,48.14814815
COMP_2_NL,IND03,30.09.1973,102060,INR,1973,21,A,Stock Prices,0.07,Underwriting Risk,7144.2,-54.62962963
COMP_2_NL,IND03,30.09.1973,51030,INR,1973,22,A,Market Volatility,0.25,Underwriting Risk,12757.5,-35.18518519
COMP_2_NL,IND03,30.09.1973,20412,INR,1973,23,L,Premium&Reserve,0.1,Underwriting Risk,2041.2,-48.14814815
COMP_1_L,IND03,31.12.1973,145800,INR,1973,19,L,Mortality,0.2,Underwriting Risk,29160,-4.761904762
COMP_1_L,IND03,31.12.1973,58320,INR,1973,20,L,Morbidity,-0.3,Underwriting Risk,-17496,14.28571429
COMP_1_L,IND03,31.12.1973,174960,INR,1973,21,L,Longevity,0.2,Underwriting Risk,34992,-52.38095238
COMP_1_L,IND03,31.12.1973,43740,INR,1973,22,L,Lapse,-0.2,Underwriting Risk,-8748,28.57142857
COMP_1_L,IND03,31.12.1973,131220,INR,1973,23,L,Expense,0.3,Underwriting Risk,39366,114.2857143
COMP_2_L,IND03,31.12.1973,72900,INR,1973,19,L,Mortality,0.2,Underwriting Risk,14580,-4.761904762
COMP_2_L,IND03,31.12.1973,29160,INR,1973,20,L,Morbidity,-0.3,Underwriting Risk,-8748,14.28571429
COMP_2_L,IND03,31.12.1973,87480,INR,1973,21,L,Longevity,0.3,Underwriting Risk,26244,7.142857143
COMP_2_L,IND03,31.12.1973,21870,INR,1973,22,L,Lapse,-0.25,Underwriting Risk,-5467.5,10.71428571
COMP_2_L,IND03,31.12.1973,65610,INR,1973,23,L,Expense,0.05,Underwriting Risk,3280.5,-64.28571429
COMP_1_NL,IND03,31.12.1973,291600,INR,1973,19,A,Equity,-0.2,Underwriting Risk,-58320,4.761904762
COMP_1_NL,IND03,31.12.1973,145800,INR,1973,20,A,Property,-0.1,Underwriting Risk,-14580,28.57142857
COMP_1_NL,IND03,31.12.1973,145800,INR,1973,21,A,Stock Prices,0.12,Underwriting Risk,17496,22.44897959
COMP_1_NL,IND03,31.12.1973,72900,INR,1973,22,A,Market Volatility,0.2,Underwriting Risk,14580,-42.85714286
COMP_1_NL,IND03,31.12.1973,29160,INR,1973,23,L,Premium&Reserve,0.05,Underwriting Risk,1458,-64.28571429
COMP_2_NL,IND03,31.12.1973,145800,INR,1973,19,A,Equity,-0.2,Underwriting Risk,-29160,4.761904762
COMP_2_NL,IND03,31.12.1973,72900,INR,1973,20,A,Property,-0.05,Underwriting Risk,-3645,64.28571429
COMP_2_NL,IND03,31.12.1973,72900,INR,1973,21,A,Stock Prices,0.02,Underwriting Risk,1458,-79.59183673
COMP_2_NL,IND03,31.12.1973,36450,INR,1973,22,A,Market Volatility,0.2,Underwriting Risk,7290,-42.85714286
COMP_2_NL,IND03,31.12.1973,14580,INR,1973,23,L,Premium&Reserve,0.05,Underwriting Risk,729,-64.28571429
COMP_1_L,IND03,31.03.1974,87480,INR,1973,19,L,Mortality,0.1,Underwriting Risk,8748,-70
COMP_1_L,IND03,31.03.1974,34992,INR,1973,20,L,Morbidity,-0.2,Underwriting Risk,-6998.4,60
COMP_1_L,IND03,31.03.1974,104976,INR,1973,21,L,Longevity,0.1,Underwriting Risk,10497.6,-70
COMP_1_L,IND03,31.03.1974,26244,INR,1973,22,L,Lapse,-0.2,Underwriting Risk,-5248.8,40
COMP_1_L,IND03,31.03.1974,78732,INR,1973,23,L,Expense,0.05,Underwriting Risk,3936.6,-90
COMP_2_L,IND03,31.03.1974,43740,INR,1973,19,L,Mortality,0.1,Underwriting Risk,4374,-70
COMP_2_L,IND03,31.03.1974,17496,INR,1973,20,L,Morbidity,-0.2,Underwriting Risk,-3499.2,60
COMP_2_L,IND03,31.03.1974,52488,INR,1973,21,L,Longevity,0.1,Underwriting Risk,5248.8,-80
COMP_2_L,IND03,31.03.1974,13122,INR,1973,22,L,Lapse,-0.15,Underwriting Risk,-1968.3,64
COMP_2_L,IND03,31.03.1974,39366,INR,1973,23,L,Expense,0.15,Underwriting Risk,5904.9,80
COMP_1_NL,IND03,31.03.1974,174960,INR,1973,19,A,Equity,-0.1,Underwriting Risk,-17496,70
COMP_1_NL,IND03,31.03.1974,87480,INR,1973,20,A,Property,-0.1,Underwriting Risk,-8748,40
COMP_1_NL,IND03,31.03.1974,87480,INR,1973,21,A,Stock Prices,0.02,Underwriting Risk,1749.6,-90
COMP_1_NL,IND03,31.03.1974,43740,INR,1973,22,A,Market Volatility,0.3,Underwriting Risk,13122,-10
COMP_1_NL,IND03,31.03.1974,17496,INR,1973,23,L,Premium&Reserve,0.15,Underwriting Risk,2624.4,80
COMP_2_NL,IND03,31.03.1974,87480,INR,1973,19,A,Equity,-0.1,Underwriting Risk,-8748,70
COMP_2_NL,IND03,31.03.1974,43740,INR,1973,20,A,Property,-0.15,Underwriting Risk,-6561,-80
COMP_2_NL,IND03,31.03.1974,43740,INR,1973,21,A,Stock Prices,0.12,Underwriting Risk,5248.8,260
COMP_2_NL,IND03,31.03.1974,21870,INR,1973,22,A,Market Volatility,0.3,Underwriting Risk,6561,-10
COMP_2_NL,IND03,31.03.1974,8748,INR,1973,23,L,Premium&Reserve,0.15,Underwriting Risk,1312.2,80
COMP_1_L,IND03,30.06.1974,104976,INR,1974,19,L,Mortality,0.15,Underwriting Risk,15746.4,80
COMP_1_L,IND03,30.06.1974,41990.4,INR,1974,20,L,Morbidity,-0.25,Underwriting Risk,-10497.6,-50
COMP_1_L,IND03,30.06.1974,125971.2,INR,1974,21,L,Longevity,0.3,Underwriting Risk,37791.36,260
COMP_1_L,IND03,30.06.1974,31492.8,INR,1974,22,L,Lapse,-0.2,Underwriting Risk,-6298.56,-20
COMP_1_L,IND03,30.06.1974,94478.4,INR,1974,23,L,Expense,0.1,Underwriting Risk,9447.84,140
COMP_2_L,IND03,30.06.1974,52488,INR,1974,19,L,Mortality,0.15,Underwriting Risk,7873.2,80
COMP_2_L,IND03,30.06.1974,20995.2,INR,1974,20,L,Morbidity,-0.25,Underwriting Risk,-5248.8,-50
COMP_2_L,IND03,30.06.1974,62985.6,INR,1974,21,L,Longevity,0.2,Underwriting Risk,12597.12,140
COMP_2_L,IND03,30.06.1974,15746.4,INR,1974,22,L,Lapse,-0.2,Underwriting Risk,-3149.28,-60
COMP_2_L,IND03,30.06.1974,47239.2,INR,1974,23,L,Expense,0.1,Underwriting Risk,4723.92,-20
COMP_1_NL,IND03,30.06.1974,209952,INR,1974,19,A,Equity,-0.15,Underwriting Risk,-31492.8,-80
COMP_1_NL,IND03,30.06.1974,104976,INR,1974,20,A,Property,-0.1,Underwriting Risk,-10497.6,-20
COMP_1_NL,IND03,30.06.1974,104976,INR,1974,21,A,Stock Prices,0.07,Underwriting Risk,7348.32,320
COMP_1_NL,IND03,30.06.1974,52488,INR,1974,22,A,Market Volatility,0.25,Underwriting Risk,13122,0
COMP_1_NL,IND03,30.06.1974,20995.2,INR,1974,23,L,Premium&Reserve,0.1,Underwriting Risk,2099.52,-20
COMP_2_NL,IND03,30.06.1974,104976,INR,1974,19,A,Equity,-0.15,Underwriting Risk,-15746.4,-80
COMP_2_NL,IND03,30.06.1974,52488,INR,1974,20,A,Property,-0.1,Underwriting Risk,-5248.8,20
COMP_2_NL,IND03,30.06.1974,52488,INR,1974,21,A,Stock Prices,0.07,Underwriting Risk,3674.16,-30
COMP_2_NL,IND03,30.06.1974,26244,INR,1974,22,A,Market Volatility,0.25,Underwriting Risk,6561,0
COMP_2_NL,IND03,30.06.1974,10497.6,INR,1974,23,L,Premium&Reserve,0.1,Underwriting Risk,1049.76,-20
COMP_1_L,IND03,30.09.1974,122472,INR,1974,19,L,Mortality,0.2,Underwriting Risk,24494.4,55.55555556
COMP_1_L,IND03,30.09.1974,48988.8,INR,1974,20,L,Morbidity,-0.3,Underwriting Risk,-14696.64,-40
COMP_1_L,IND03,30.09.1974,146966.4,INR,1974,21,L,Longevity,0.2,Underwriting Risk,29393.28,-22.22222222
COMP_1_L,IND03,30.09.1974,36741.6,INR,1974,22,L,Lapse,-0.2,Underwriting Risk,-7348.32,-16.66666667
COMP_1_L,IND03,30.09.1974,110224.8,INR,1974,23,L,Expense,0.3,Underwriting Risk,33067.44,250
COMP_2_L,IND03,30.09.1974,61236,INR,1974,19,L,Mortality,0.2,Underwriting Risk,12247.2,55.55555556
COMP_2_L,IND03,30.09.1974,24494.4,INR,1974,20,L,Morbidity,-0.3,Underwriting Risk,-7348.32,-40
COMP_2_L,IND03,30.09.1974,73483.2,INR,1974,21,L,Longevity,0.3,Underwriting Risk,22044.96,75
COMP_2_L,IND03,30.09.1974,18370.8,INR,1974,22,L,Lapse,-0.25,Underwriting Risk,-4592.7,-45.83333333
COMP_2_L,IND03,30.09.1974,55112.4,INR,1974,23,L,Expense,0.05,Underwriting Risk,2755.62,-41.66666667
COMP_1_NL,IND03,30.09.1974,244944,INR,1974,19,A,Equity,-0.2,Underwriting Risk,-48988.8,-55.55555556
COMP_1_NL,IND03,30.09.1974,122472,INR,1974,20,A,Property,-0.1,Underwriting Risk,-12247.2,-16.66666667
COMP_1_NL,IND03,30.09.1974,122472,INR,1974,21,A,Stock Prices,0.12,Underwriting Risk,14696.64,100
COMP_1_NL,IND03,30.09.1974,61236,INR,1974,22,A,Market Volatility,0.2,Underwriting Risk,12247.2,-6.666666667
COMP_1_NL,IND03,30.09.1974,24494.4,INR,1974,23,L,Premium&Reserve,0.05,Underwriting Risk,1224.72,-41.66666667
COMP_2_NL,IND03,30.09.1974,122472,INR,1974,19,A,Equity,-0.2,Underwriting Risk,-24494.4,-55.55555556
COMP_2_NL,IND03,30.09.1974,61236,INR,1974,20,A,Property,-0.05,Underwriting Risk,-3061.8,41.66666667
COMP_2_NL,IND03,30.09.1974,61236,INR,1974,21,A,Stock Prices,0.02,Underwriting Risk,1224.72,-66.66666667
COMP_2_NL,IND03,30.09.1974,30618,INR,1974,22,A,Market Volatility,0.2,Underwriting Risk,6123.6,-6.666666667
COMP_2_NL,IND03,30.09.1974,12247.2,INR,1974,23,L,Premium&Reserve,0.05,Underwriting Risk,612.36,-41.66666667
COMP_1_L,IND03,31.12.1974,139968,INR,1974,19,L,Mortality,0.1,Underwriting Risk,13996.8,-42.85714286
COMP_1_L,IND03,31.12.1974,55987.2,INR,1974,20,L,Morbidity,-0.2,Underwriting Risk,-11197.44,23.80952381
COMP_1_L,IND03,31.12.1974,167961.6,INR,1974,21,L,Longevity,0.1,Underwriting Risk,16796.16,-42.85714286
COMP_1_L,IND03,31.12.1974,41990.4,INR,1974,22,L,Lapse,-0.2,Underwriting Risk,-8398.08,-14.28571429
COMP_1_L,IND03,31.12.1974,125971.2,INR,1974,23,L,Expense,0.05,Underwriting Risk,6298.56,-80.95238095
COMP_2_L,IND03,31.12.1974,69984,INR,1974,19,L,Mortality,0.1,Underwriting Risk,6998.4,-42.85714286
COMP_2_L,IND03,31.12.1974,27993.6,INR,1974,20,L,Morbidity,-0.2,Underwriting Risk,-5598.72,23.80952381
COMP_2_L,IND03,31.12.1974,83980.8,INR,1974,21,L,Longevity,0.1,Underwriting Risk,8398.08,-61.9047619
COMP_2_L,IND03,31.12.1974,20995.2,INR,1974,22,L,Lapse,-0.15,Underwriting Risk,-3149.28,31.42857143
COMP_2_L,IND03,31.12.1974,62985.6,INR,1974,23,L,Expense,0.15,Underwriting Risk,9447.84,242.8571429
COMP_1_NL,IND03,31.12.1974,279936,INR,1974,19,A,Equity,-0.1,Underwriting Risk,-27993.6,42.85714286
COMP_1_NL,IND03,31.12.1974,139968,INR,1974,20,A,Property,-0.1,Underwriting Risk,-13996.8,-14.28571429
COMP_1_NL,IND03,31.12.1974,139968,INR,1974,21,A,Stock Prices,0.02,Underwriting Risk,2799.36,-80.95238095
COMP_1_NL,IND03,31.12.1974,69984,INR,1974,22,A,Market Volatility,0.3,Underwriting Risk,20995.2,71.42857143
COMP_1_NL,IND03,31.12.1974,27993.6,INR,1974,23,L,Premium&Reserve,0.15,Underwriting Risk,4199.04,242.8571429
COMP_2_NL,IND03,31.12.1974,139968,INR,1974,19,A,Equity,-0.1,Underwriting Risk,-13996.8,42.85714286
COMP_2_NL,IND03,31.12.1974,69984,INR,1974,20,A,Property,-0.15,Underwriting Risk,-10497.6,-242.8571429
COMP_2_NL,IND03,31.12.1974,69984,INR,1974,21,A,Stock Prices,0.12,Underwriting Risk,8398.08,585.7142857
COMP_2_NL,IND03,31.12.1974,34992,INR,1974,22,A,Market Volatility,0.3,Underwriting Risk,10497.6,71.42857143
COMP_2_NL,IND03,31.12.1974,13996.8,INR,1974,23,L,Premium&Reserve,0.15,Underwriting Risk,2099.52,242.8571429
COMP_1_L,IND03,31.03.1975,157464,INR,1974,19,L,Mortality,0.15,Underwriting Risk,23619.6,68.75
COMP_1_L,IND03,31.03.1975,62985.6,INR,1974,20,L,Morbidity,-0.25,Underwriting Risk,-15746.4,-40.625
COMP_1_L,IND03,31.03.1975,188956.8,INR,1974,21,L,Longevity,0.3,Underwriting Risk,56687.04,237.5
COMP_1_L,IND03,31.03.1975,47239.2,INR,1974,22,L,Lapse,-0.2,Underwriting Risk,-9447.84,-12.5
COMP_1_L,IND03,31.03.1975,141717.6,INR,1974,23,L,Expense,0.1,Underwriting Risk,14171.76,125
COMP_2_L,IND03,31.03.1975,78732,INR,1974,19,L,Mortality,0.15,Underwriting Risk,11809.8,68.75
COMP_2_L,IND03,31.03.1975,31492.8,INR,1974,20,L,Morbidity,-0.25,Underwriting Risk,-7873.2,-40.625
COMP_2_L,IND03,31.03.1975,94478.4,INR,1974,21,L,Longevity,0.2,Underwriting Risk,18895.68,125
COMP_2_L,IND03,31.03.1975,23619.6,INR,1974,22,L,Lapse,-0.2,Underwriting Risk,-4723.92,-50
COMP_2_L,IND03,31.03.1975,70858.8,INR,1974,23,L,Expense,0.1,Underwriting Risk,7085.88,-25
COMP_1_NL,IND03,31.03.1975,314928,INR,1974,19,A,Equity,-0.15,Underwriting Risk,-47239.2,-68.75
COMP_1_NL,IND03,31.03.1975,157464,INR,1974,20,A,Property,-0.1,Underwriting Risk,-15746.4,-12.5
COMP_1_NL,IND03,31.03.1975,157464,INR,1974,21,A,Stock Prices,0.07,Underwriting Risk,11022.48,293.75
COMP_1_NL,IND03,31.03.1975,78732,INR,1974,22,A,Market Volatility,0.25,Underwriting Risk,19683,-6.25
COMP_1_NL,IND03,31.03.1975,31492.8,INR,1974,23,L,Premium&Reserve,0.1,Underwriting Risk,3149.28,-25
COMP_2_NL,IND03,31.03.1975,157464,INR,1974,19,A,Equity,-0.15,Underwriting Risk,-23619.6,-68.75
COMP_2_NL,IND03,31.03.1975,78732,INR,1974,20,A,Property,-0.1,Underwriting Risk,-7873.2,25
COMP_2_NL,IND03,31.03.1975,78732,INR,1974,21,A,Stock Prices,0.07,Underwriting Risk,5511.24,-34.375
COMP_2_NL,IND03,31.03.1975,39366,INR,1974,22,A,Market Volatility,0.25,Underwriting Risk,9841.5,-6.25
COMP_2_NL,IND03,31.03.1975,15746.4,INR,1974,23,L,Premium&Reserve,0.1,Underwriting Risk,1574.64,-25
COMP_1_L,IND03,30.06.1975,188956.8,INR,1975,19,L,Mortality,0.2,Underwriting Risk,37791.36,60
COMP_1_L,IND03,30.06.1975,75582.72,INR,1975,20,L,Morbidity,-0.3,Underwriting Risk,-22674.816,-44
COMP_1_L,IND03,30.06.1975,226748.16,INR,1975,21,L,Longevity,0.2,Underwriting Risk,45349.632,-20
COMP_1_L,IND03,30.06.1975,56687.04,INR,1975,22,L,Lapse,-0.2,Underwriting Risk,-11337.408,-20
COMP_1_L,IND03,30.06.1975,170061.12,INR,1975,23,L,Expense,0.3,Underwriting Risk,51018.336,260
COMP_2_L,IND03,30.06.1975,94478.4,INR,1975,19,L,Mortality,0.2,Underwriting Risk,18895.68,60
COMP_2_L,IND03,30.06.1975,37791.36,INR,1975,20,L,Morbidity,-0.3,Underwriting Risk,-11337.408,-44
COMP_2_L,IND03,30.06.1975,113374.08,INR,1975,21,L,Longevity,0.3,Underwriting Risk,34012.224,80
COMP_2_L,IND03,30.06.1975,28343.52,INR,1975,22,L,Lapse,-0.25,Underwriting Risk,-7085.88,-50
COMP_2_L,IND03,30.06.1975,85030.56,INR,1975,23,L,Expense,0.05,Underwriting Risk,4251.528,-40
COMP_1_NL,IND03,30.06.1975,377913.6,INR,1975,19,A,Equity,-0.2,Underwriting Risk,-75582.72,-60
COMP_1_NL,IND03,30.06.1975,188956.8,INR,1975,20,A,Property,-0.1,Underwriting Risk,-18895.68,-20
COMP_1_NL,IND03,30.06.1975,188956.8,INR,1975,21,A,Stock Prices,0.12,Underwriting Risk,22674.816,105.7142857
COMP_1_NL,IND03,30.06.1975,94478.4,INR,1975,22,A,Market Volatility,0.2,Underwriting Risk,18895.68,-4
COMP_1_NL,IND03,30.06.1975,37791.36,INR,1975,23,L,Premium&Reserve,0.05,Underwriting Risk,1889.568,-40
COMP_2_NL,IND03,30.06.1975,188956.8,INR,1975,19,A,Equity,-0.2,Underwriting Risk,-37791.36,-60
COMP_2_NL,IND03,30.06.1975,94478.4,INR,1975,20,A,Property,-0.05,Underwriting Risk,-4723.92,40
COMP_2_NL,IND03,30.06.1975,94478.4,INR,1975,21,A,Stock Prices,0.02,Underwriting Risk,1889.568,-65.71428571
COMP_2_NL,IND03,30.06.1975,47239.2,INR,1975,22,A,Market Volatility,0.2,Underwriting Risk,9447.84,-4
COMP_2_NL,IND03,30.06.1975,18895.68,INR,1975,23,L,Premium&Reserve,0.05,Underwriting Risk,944.784,-40
COMP_1_L,IND03,30.09.1975,220449.6,INR,1975,19,L,Mortality,0.1,Underwriting Risk,22044.96,-41.66666667
COMP_1_L,IND03,30.09.1975,88179.84,INR,1975,20,L,Morbidity,-0.2,Underwriting Risk,-17635.968,22.22222222
COMP_1_L,IND03,30.09.1975,264539.52,INR,1975,21,L,Longevity,0.1,Underwriting Risk,26453.952,-41.66666667
COMP_1_L,IND03,30.09.1975,66134.88,INR,1975,22,L,Lapse,-0.2,Underwriting Risk,-13226.976,-16.66666667
COMP_1_L,IND03,30.09.1975,198404.64,INR,1975,23,L,Expense,0.05,Underwriting Risk,9920.232,-80.55555556
COMP_2_L,IND03,30.09.1975,110224.8,INR,1975,19,L,Mortality,0.1,Underwriting Risk,11022.48,-41.66666667
COMP_2_L,IND03,30.09.1975,44089.92,INR,1975,20,L,Morbidity,-0.2,Underwriting Risk,-8817.984,22.22222222
COMP_2_L,IND03,30.09.1975,132269.76,INR,1975,21,L,Longevity,0.1,Underwriting Risk,13226.976,-61.11111111
COMP_2_L,IND03,30.09.1975,33067.44,INR,1975,22,L,Lapse,-0.15,Underwriting Risk,-4960.116,30
COMP_2_L,IND03,30.09.1975,99202.32,INR,1975,23,L,Expense,0.15,Underwriting Risk,14880.348,250
COMP_1_NL,IND03,30.09.1975,440899.2,INR,1975,19,A,Equity,-0.1,Underwriting Risk,-44089.92,41.66666667
COMP_1_NL,IND03,30.09.1975,220449.6,INR,1975,20,A,Property,-0.1,Underwriting Risk,-22044.96,-16.66666667
COMP_1_NL,IND03,30.09.1975,220449.6,INR,1975,21,A,Stock Prices,0.02,Underwriting Risk,4408.992,-80.55555556
COMP_1_NL,IND03,30.09.1975,110224.8,INR,1975,22,A,Market Volatility,0.3,Underwriting Risk,33067.44,75
COMP_1_NL,IND03,30.09.1975,44089.92,INR,1975,23,L,Premium&Reserve,0.15,Underwriting Risk,6613.488,250
COMP_2_NL,IND03,30.09.1975,220449.6,INR,1975,19,A,Equity,-0.1,Underwriting Risk,-22044.96,41.66666667
COMP_2_NL,IND03,30.09.1975,110224.8,INR,1975,20,A,Property,-0.15,Underwriting Risk,-16533.72,-250
COMP_2_NL,IND03,30.09.1975,110224.8,INR,1975,21,A,Stock Prices,0.12,Underwriting Risk,13226.976,600
